satisfaction_level,last_evaluation,number_project,average_monthly_hours,time_spend_company,Work_accident,promotion_last_3_years,department,salary,sex,marital_status,distance_from_home,age,absent_per_month,work_mode,job_position,contract_type,expected_promotion,salary_increase_last_year,leave_days_taken,left
,0.8196760281018022,6,172.5,10,0,0,technical,,Male,married,15,43,4,office,Junior,CDD,0,,27,0
,0.4032532953425545,4,147.5,2,0,0,marketing,,Female,married,5,53,6,home,Junior,CDI,0,,25,0
,0.717276383391712,3,267.3556419462213,4,0,0,DSI,medium,Male,single,37,24,8,office,Junior,CDI,0,,9,0
0.36349974759597004,0.6063928182498773,2,132.5,6,0,0,marketing,medium,Male,married,15,59,1,hybride,Junior,CDI,1,0.19350828646501997,10,0
,0.6350600108091049,2,146.0,1,0,0,technical,,Male,married,42,51,7,office,Senior,CDI,1,,16,0
0.38985817984900956,0.5264397062975175,3,169.5950752094626,10,0,0,support,medium,Male,married,28,28,9,hybride,Junior,CDD,1,0.2687837518688251,27,0
0.7841944035701076,0.8494642176815103,4,239.88213530344223,7,0,0,hr,medium,Male,married,1,59,0,hybride,Junior,CDI,0,0.3093725020167791,24,0
0.7340025678755517,0.4791527428472947,2,246.24256357802142,7,0,0,marketing,high,Female,single,48,52,5,hybride,Junior,CDD,0,0.24258980444432657,2,0
,0.877491645370063,6,170.5,1,0,0,DSI,,Male,divorced,31,54,0,office,Senior,CDI,0,,1,0
1.0,0.878806413253846,5,282.1011206926104,10,0,0,marketing,medium,Male,single,6,52,5,hybride,Junior,CDI,0,0.329587533955755,12,0
,0.6902224175285638,6,,12,0,0,sales,high,Male,married,34,25,9,office,Manager,CDI,1,,30,1
0.9641276953735525,0.5374326765362375,3,270.13342338934336,13,1,0,technical,low,Male,single,6,64,1,office,Senior,CDI,0,0.3628901346219442,8,0
,,5,293.4611221872299,9,0,1,marketing,medium,Female,single,45,61,2,home,Senior,CDI,0,,23,0
0.7539953282515178,0.20112554065296656,2,252.42782542959912,8,0,0,hr,high,Female,single,43,26,2,hybride,Director,CDI,0,0.26611532215375144,18,0
,0.7079756237408743,2,145.5,13,0,0,hr,,Female,married,41,64,9,home,Senior,CDI,0,,18,0
,0.3777009900646102,5,154.5,2,0,0,support,,Female,divorced,19,33,5,home,Senior,CDD,0,,16,0
0.5277752685435254,0.4057033554582382,2,160.4475847762735,7,0,0,DSI,high,Male,divorced,11,56,9,office,Director,CDD,0,0.23238841108183977,19,0
0.8540308862017765,0.7102015663667215,5,280.72407779499144,2,0,0,accounting,medium,Male,single,43,41,3,office,Senior,CDI,0,0.23468515683302366,30,0
0.29181482579736545,0.5140229998865176,4,157.5,14,1,0,accounting,high,Female,married,25,50,7,home,Manager,CDI,1,0.3031557411166752,26,0
0.9459352730938745,0.6435199162791959,3,274.90525206993846,4,0,0,marketing,high,Male,divorced,38,37,5,office,Junior,CDD,1,0.28617637771889815,21,0
,0.692116532316754,6,178.5,13,0,1,DSI,,Male,single,37,60,3,office,Junior,CDI,1,,14,0
,,5,217.83042723321245,5,0,0,technical,low,Male,married,30,38,0,hybride,Junior,CDD,0,,25,0
,0.6397147343586805,5,171.2992812419443,10,1,0,DSI,,Male,divorced,40,32,9,office,Senior,CDI,0,,6,0
0.35051814260794456,0.49007706929863926,4,142.09772495638333,3,0,0,DSI,medium,Male,divorced,8,51,5,office,Senior,CDI,0,0.18216983056270672,23,0
1.0,0.5849843513193481,6,300.0,7,0,0,technical,low,Female,married,20,28,9,office,Senior,CDI,1,0.2974304116619321,26,0
0.8186411447823759,0.48442627809603817,4,249.49819740386258,7,0,0,hr,medium,Male,divorced,4,43,7,hybride,Senior,CDD,0,0.26456870456553855,19,0
0.8625274021948004,0.9759509167703107,4,220.98868356202001,6,0,1,hr,medium,Male,single,3,33,8,home,Senior,CDD,1,0.2826990874537234,9,0
0.44240416050311526,0.6744467188961824,3,163.61477352315822,7,0,0,sales,high,Male,divorced,28,36,7,office,Junior,CDD,0,0.23689800023975358,21,0
,0.7169335358300494,2,121.0,3,0,0,marketing,medium,Female,single,2,31,8,home,Senior,CDI,0,,28,0
,,6,,13,0,0,technical,high,Female,married,48,37,8,home,Director,CDI,0,,7,0
,0.4304700615411727,4,158.5,7,0,0,technical,,Male,single,37,64,6,office,Senior,CDI,0,,10,0
0.5592210734923528,0.3147022588274268,2,179.85954083876288,13,0,0,sales,medium,Male,single,26,52,5,office,Senior,CDI,0,0.2607041238118473,2,0
,0.5954518441256509,2,258.97222548580623,7,0,0,sales,high,Female,single,39,60,2,home,Junior,CDI,0,,30,0
0.4119565702982794,0.3152642355573047,2,139.43691873395096,9,0,0,accounting,medium,Female,married,3,36,9,hybride,Junior,CDI,0,0.23224679985997632,28,0
,0.5177788820801468,2,134.0,2,1,0,DSI,,Male,divorced,38,32,2,office,Senior,CDD,0,,23,0
0.8029940995601793,0.16421743846724968,3,251.07334025787674,3,0,0,accounting,medium,Female,single,31,34,5,hybride,Senior,CDD,0,0.20456151620703555,17,0
0.43872770618207496,0.3296635928848149,3,183.59254521823314,4,0,0,technical,medium,Male,married,20,55,8,home,Senior,CDI,0,0.19101112016008387,10,0
0.7508203081990139,0.8445860049236067,4,240.55149390195635,8,1,0,support,medium,Male,married,14,61,5,hybride,Junior,CDD,1,0.29658243288335107,25,0
1.0,0.6809273755952483,2,266.59089343173287,1,0,0,technical,medium,Male,single,5,25,7,office,Junior,CDD,0,0.23590220687000898,6,0
,0.9595302964012727,4,162.0,11,0,0,marketing,,Male,married,34,54,7,home,Junior,CDI,0,,20,0
0.3107544300082177,0.5937723860661378,5,156.98747718028704,2,1,0,accounting,high,Male,divorced,15,28,4,office,Senior,CDD,0,0.19480689810230034,11,0
0.8370166911545714,0.5860935585913261,3,245.87170072033751,2,0,0,marketing,medium,Male,married,3,63,4,hybride,Senior,CDI,0,0.20801737000116835,3,0
,0.6430949231057327,3,136.95535023498678,14,0,0,marketing,medium,Male,divorced,6,46,2,office,Junior,CDI,0,,25,0
0.6253774717206588,1.0,6,210.50859836566002,2,0,0,DSI,high,Male,divorced,22,48,0,office,Junior,CDD,0,0.25876506484433104,30,0
0.5254570797120905,0.8105209473504574,5,197.1480933852798,11,0,0,technical,medium,Female,single,21,24,4,office,Junior,CDI,1,0.29251113493143027,17,0
0.35654437946077044,0.4318790771923712,3,136.73268282724004,2,0,0,DSI,low,Female,single,2,63,9,office,Junior,CDD,0,0.12884818394528222,10,0
,0.6814684300054069,2,127.5,7,0,0,marketing,,Male,married,5,38,8,home,Senior,CDD,0,,22,0
0.3018911845078378,0.6305131433058707,2,147.05753568103728,6,0,0,technical,low,Female,divorced,36,39,9,hybride,Senior,CDI,0,0.2359488171719054,5,0
,0.744181004670533,2,131.0,12,0,0,marketing,high,Male,married,12,63,8,home,Manager,CDI,0,,20,0
0.9681188589771764,0.9746440026554614,4,255.52950704343417,7,0,0,DSI,high,Male,divorced,31,43,9,office,Senior,CDI,1,0.33970237576672174,25,0
0.6863537706885179,0.7175551169821013,3,185.08714308423808,6,0,1,sales,medium,Male,divorced,15,30,8,home,Senior,CDI,1,0.2779216450833484,6,0
0.312720578626057,0.5258481313702934,4,138.70864376143592,10,0,0,DSI,low,Female,divorced,1,63,0,office,Junior,CDD,1,0.25620370890469313,16,0
,,3,266.1352085211002,1,0,0,marketing,medium,Female,married,22,59,7,hybride,Junior,CDI,0,,8,0
0.7402064976067426,0.3388253400979796,6,261.5767577837767,6,0,0,hr,low,Female,divorced,28,28,7,hybride,Senior,CDD,0,0.2504637760135324,14,0
,,4,167.91102769390878,4,0,0,technical,medium,Female,married,25,50,9,office,Junior,CDD,0,,11,0
,0.7802917117958097,3,132.5,9,0,0,technical,,Female,divorced,15,61,6,home,Senior,CDI,1,,10,0
,,6,299.44943609768984,14,0,0,technical,medium,Male,divorced,43,63,8,home,Senior,CDD,0,,17,0
,0.5896449514463626,3,153.5,6,0,0,sales,,Male,single,47,27,0,office,Senior,CDI,0,,19,0
,0.4597353316436941,5,179.5,9,0,0,accounting,,Female,married,49,40,1,hybride,Senior,CDI,1,,14,0
0.2931062925312924,0.5923320969437627,4,154.0,8,1,0,hr,low,Male,single,28,55,8,office,Senior,CDI,0,0.2217544346338206,12,0
0.3380241506730419,0.46008020506236985,2,127.27313689265202,13,0,0,accounting,high,Male,married,4,27,7,office,Junior,CDI,1,0.28245214838785726,0,0
0.28324089859781737,0.6158089545790755,6,182.0,5,0,0,marketing,medium,Female,single,44,56,9,hybride,Senior,CDI,0,0.16098179363130016,10,1
0.5176609892490169,0.5340754953628056,6,227.04999127796958,10,0,0,accounting,low,Male,single,48,43,3,hybride,Senior,CDD,0,0.30016044837722244,13,0
,0.8654482543614156,2,133.5,12,0,0,sales,,Female,married,17,57,3,home,Senior,CDI,0,,11,0
,0.6770999231507462,6,296.17319789865905,7,0,0,marketing,high,Male,single,30,43,5,hybride,Manager,CDD,1,,11,0
0.2767766623440198,0.7476259582118494,2,136.5,11,0,0,support,low,Male,married,23,25,4,hybride,Junior,CDI,0,0.2734687211782244,26,0
,0.6288620412724356,2,130.0,8,0,0,support,,Male,married,10,30,7,hybride,Junior,CDD,1,,25,0
,0.5131156288224838,3,142.5,13,0,0,DSI,,Female,married,15,64,6,office,Senior,CDI,1,,20,0
1.0,0.6669601278696559,4,300.0,12,1,0,support,medium,Male,single,45,30,9,hybride,Senior,CDD,0,0.3564183575232896,24,0
0.37692706100598583,0.6405585613237776,5,174.6429970574512,5,1,0,DSI,medium,Male,single,6,28,7,office,Junior,CDD,0,0.21513145326600774,7,0
0.28675656458607013,0.11571747233728791,6,,14,0,0,sales,medium,Female,single,31,22,1,home,Junior,CDI,0,0.25919699696250353,9,0
0.48138613727666896,0.6067106118293726,3,167.98320809561534,12,0,0,marketing,low,Male,single,9,26,5,hybride,Senior,CDD,0,0.31076982331383995,19,0
0.9536160242504593,0.7343923329132451,5,300.0,8,0,0,sales,high,Male,married,37,61,6,office,Manager,CDI,1,0.3308952591362006,11,0
0.34018262915943803,0.4567801832309649,5,163.30468032685044,10,1,0,DSI,high,Male,married,4,27,9,office,Junior,CDI,1,0.24519748740876807,17,1
,0.7735040989539846,6,184.5,9,1,0,support,,Male,married,39,59,0,office,Junior,CDI,1,,3,0
,0.6711183381253794,6,157.5,5,0,0,DSI,medium,Male,divorced,5,63,1,office,Senior,CDI,0,,24,0
0.3188976769049613,0.5206437626521219,3,132.5,8,1,0,technical,high,Male,divorced,15,45,9,hybride,Manager,CDI,1,0.24083507825379397,12,0
0.9839337485126055,0.7083806707099205,6,300.0,9,0,0,hr,low,Male,single,31,36,6,home,Senior,CDD,1,0.3174296478265414,13,0
0.9102974745322506,0.5262815962022532,5,300.0,14,0,0,sales,low,Female,married,36,23,5,home,Senior,CDI,1,0.37449070203830315,30,0
,0.6553596278610347,6,188.0,1,0,0,sales,,Female,married,46,23,3,hybride,Senior,CDD,0,,13,0
0.6825195570029887,0.548015677826581,3,220.547254699478,7,0,0,DSI,medium,Female,single,48,46,3,office,Senior,CDD,0,0.2739475196456456,2,0
0.9481882611372117,0.7098010502228931,3,282.0889054078895,7,1,0,sales,low,Female,single,34,44,2,office,Senior,CDD,1,0.2859567485388972,3,0
0.6552138303107096,0.8693649480530998,3,203.1607596868764,11,0,0,DSI,high,Male,married,19,31,4,office,Manager,CDD,1,0.337316826288646,16,0
,0.5127762101559531,6,178.0,11,0,0,support,high,Female,divorced,46,34,4,home,Director,CDD,0,,30,0
0.8710403227223332,0.7804453663700364,4,271.77229584147744,2,0,0,DSI,medium,Female,divorced,48,38,8,office,Junior,CDI,0,0.23534351972548348,4,0
1.0,0.540207546756562,3,300.0,12,0,0,sales,high,Female,divorced,38,25,9,office,Senior,CDI,1,0.34605595608847795,23,0
,0.5417754926585273,4,141.5,2,0,0,DSI,,Female,single,3,22,8,office,Junior,CDI,0,,6,0
0.6034853836035052,0.5209471067102732,2,181.25984349217137,12,0,0,DSI,high,Female,married,45,31,6,office,Senior,CDD,0,0.2987157981202605,23,0
0.851988884850376,0.2623986590811901,3,257.118450144299,8,1,0,technical,high,Male,single,26,63,7,home,Senior,CDI,0,0.2941303400742519,28,0
0.49585710769289093,0.700071263773782,4,171.47995882234318,14,0,0,support,high,Female,single,34,37,0,home,Junior,CDI,0,0.3342712631176161,18,0
0.85348584591481,0.6568093022436805,4,274.91274860538806,7,0,0,marketing,high,Female,single,38,56,7,office,Senior,CDI,1,0.3101581759904627,10,0
0.5302817820980711,0.6325900788809126,5,194.48191569492354,3,0,0,technical,medium,Male,divorced,13,56,4,hybride,Senior,CDI,0,0.25250743598424763,27,0
0.4441554177938333,0.9109040813932358,4,158.65268897353627,10,0,0,hr,medium,Male,single,2,49,8,office,Senior,CDI,1,0.33009857514658336,26,0
0.48674607082724913,0.9329242260219006,5,208.5962856881527,4,0,0,DSI,medium,Male,married,36,57,0,office,Manager,CDD,0,0.25374358915647466,29,0
,0.8615896122895697,4,159.0,14,0,0,accounting,,Female,divorced,48,55,0,home,Junior,CDI,1,,23,0
0.38031692256511657,0.5529343203770077,4,151.0026292033063,3,1,0,hr,medium,Male,divorced,14,53,0,home,Senior,CDD,0,0.24747090164417415,21,0
0.9402478409840448,0.5427895161693652,2,262.6725201498083,4,0,1,DSI,medium,Male,single,42,35,5,office,Junior,CDD,0,0.24398594766185358,20,0
0.9758643928103292,0.3963685299585109,4,281.273945684011,10,0,0,accounting,medium,Female,single,3,27,4,hybride,Junior,CDI,0,0.28278809143613587,1,0
,0.6123673538168666,6,174.5,13,0,0,marketing,,Male,divorced,39,41,0,hybride,Senior,CDD,1,,21,0
0.9451386528378529,0.6016506742425062,6,290.70738043681024,5,0,0,DSI,medium,Male,married,7,53,3,office,Senior,CDI,0,0.25191987554796014,7,0
0.4097083924598906,0.7076889791424521,6,215.72031979992957,14,0,0,hr,medium,Male,married,35,38,8,hybride,Junior,CDI,1,0.32920568080686463,16,0
1.0,0.38623071852823704,2,288.45188488319116,10,0,1,sales,medium,Male,single,38,37,6,home,Junior,CDD,0,0.30829289202719223,8,0
0.48069584583977265,0.5251477501733515,4,171.49448221800256,14,0,1,sales,medium,Male,married,15,45,4,office,Junior,CDI,0,0.328902410534048,17,0
0.9706198475640705,0.2610108825153247,2,271.38836130523634,1,0,0,accounting,medium,Male,single,6,49,3,home,Senior,CDD,0,0.20556586230152346,17,0
0.2674598608648303,0.4567922539729242,4,164.0,6,0,0,sales,medium,Male,married,38,56,0,home,Junior,CDI,1,0.21653093996426773,27,1
0.7635951286311606,0.7785269122269783,5,257.53238389877424,13,1,0,DSI,medium,Male,married,21,64,6,office,Junior,CDI,1,0.34840938966871293,15,0
0.366396593394761,0.37971501296946086,2,142.45091981695344,14,0,1,marketing,medium,Male,single,23,63,1,hybride,Senior,CDI,0,0.29366504877510297,26,0
,0.9487956337042315,6,169.5,5,0,0,sales,,Female,married,9,33,1,hybride,Manager,CDI,0,,28,0
0.9966883888846623,0.801780496077422,6,300.0,5,0,0,DSI,medium,Female,divorced,29,31,5,office,Senior,CDI,0,0.30148370606069524,12,0
0.9676730489231454,0.7002482303645927,6,300.0,9,0,0,sales,medium,Male,divorced,46,30,6,office,Senior,CDD,1,0.3622258164846238,22,0
0.8877748409929622,0.8667072260219939,4,248.17205797982956,3,0,1,technical,medium,Male,divorced,19,62,8,hybride,Senior,CDD,0,0.2934755253232294,13,0
0.8438206149714442,0.5757932467082032,4,273.18432350316584,3,1,0,sales,medium,Male,married,35,41,2,hybride,Senior,CDI,0,0.28453413205579026,10,0
0.7550880117691708,0.4524951037894135,2,223.55295026708995,9,0,0,technical,medium,Male,married,15,50,3,office,Junior,CDI,0,0.27783752020493013,2,0
0.287689579822507,0.580811535213912,3,142.0,14,1,0,DSI,low,Male,single,24,49,5,office,Senior,CDI,0,0.31857456882695756,29,0
,0.25623095055222006,4,218.42632188970154,8,0,0,marketing,low,Male,divorced,19,59,8,hybride,Junior,CDI,0,,1,0
0.299404825127244,0.8381476194993297,3,157.0,9,0,0,marketing,high,Male,married,44,22,6,office,Senior,CDD,1,0.2743863743338216,4,1
,0.5302222844042357,3,149.0,10,0,0,marketing,,Male,married,28,55,9,office,Senior,CDI,0,,27,0
,0.44895864580834977,4,146.0,10,0,0,support,,Female,single,12,25,9,hybride,Senior,CDI,1,,5,0
,0.47209100853196195,2,125.5,8,0,0,DSI,,Female,divorced,21,46,1,office,Junior,CDI,0,,27,0
0.5507902421843474,0.6033152876376623,3,204.50424226153297,7,0,0,support,high,Male,single,32,32,3,office,Manager,CDD,0,0.2664461403930861,20,0
0.39647144321944183,0.623924604159024,2,157.84916777987908,14,0,0,support,high,Male,married,34,56,1,home,Senior,CDD,1,0.353968269943875,15,0
0.2827972835608197,0.5707791886968333,2,130.57953715874737,2,0,0,technical,medium,Male,divorced,27,57,1,hybride,Manager,CDD,0,0.18510184243832753,29,1
,0.5698900777104888,4,143.5,11,0,0,support,,Male,divorced,17,24,9,home,Junior,CDI,0,,5,0
0.5145982239027987,0.7099518703336031,3,179.3247412097131,14,0,0,sales,medium,Female,single,20,63,2,home,Junior,CDI,0,0.36875927414819404,22,0
,0.38026484937549787,2,130.5,12,0,0,hr,,Male,single,21,58,6,office,Senior,CDD,0,,7,0
0.8332668218041772,0.6450382842438577,3,258.9698481463322,5,0,0,DSI,medium,Male,married,33,39,7,office,Senior,CDI,0,0.24444810841052458,23,0
0.7501805633237071,0.5364274215483471,2,213.01676681029906,10,0,0,DSI,low,Female,married,6,32,7,office,Junior,CDI,0,0.2953794157495412,13,0
0.8793370840456202,0.20040240545648424,4,285.3686221200064,7,0,0,technical,high,Female,single,26,33,3,office,Director,CDD,1,0.23685311264964073,7,0
0.2788480627022848,0.38333935268424213,2,151.10713010240025,5,0,0,hr,medium,Male,married,49,63,6,office,Senior,CDD,0,0.18086652896529615,20,1
0.7575242070301691,0.4416038283202811,4,246.72461610271938,1,0,0,support,medium,Male,married,33,46,6,hybride,Junior,CDI,1,0.20230798820186524,8,0
0.6302945083593688,0.9340786210215731,4,207.19418270915992,11,0,0,accounting,medium,Female,married,21,52,5,hybride,Senior,CDI,0,0.34721218394428266,5,0
0.6255847925364235,0.6905008110470455,3,220.83467775281505,10,0,0,sales,medium,Male,single,41,28,8,hybride,Junior,CDI,0,0.2983304316804548,0,0
1.0,0.654197884173722,3,285.7435887867286,6,0,0,sales,medium,Female,divorced,40,46,0,hybride,Senior,CDI,0,0.2922960355779762,3,0
0.4924230975244616,0.5026056469919821,3,191.88534245976174,6,0,0,accounting,high,Male,married,47,24,4,home,Junior,CDD,0,0.2089030537766066,30,0
0.40999393961076813,0.4975302839153417,5,181.57105669084763,12,0,0,technical,high,Male,single,23,55,5,hybride,Manager,CDD,0,0.2586553107483286,12,0
,0.36342404317385457,3,149.5,6,0,0,marketing,,Male,divorced,49,61,1,office,Junior,CDI,0,,22,0
,0.534718133406656,3,143.5,3,1,0,DSI,medium,Male,single,27,33,5,office,Senior,CDD,0,,26,0
0.3862325229944409,0.87512187379044,2,131.5,1,0,0,sales,medium,Female,single,23,46,2,hybride,Senior,CDI,1,0.20476169625297652,21,0
,0.33637653408634755,5,164.5,14,0,0,marketing,,Male,married,19,62,8,hybride,Junior,CDD,0,,18,0
,,5,158.6298760659006,7,0,0,sales,medium,Female,single,3,35,3,hybride,Junior,CDD,0,,20,0
0.31458503913669333,0.7852374129791234,2,141.0,6,1,0,support,low,Male,single,42,41,6,office,Senior,CDI,1,0.27892538747191464,1,0
0.6163822644179312,0.7846948950442312,3,160.97724210770969,14,0,0,hr,low,Male,divorced,6,48,3,home,Junior,CDI,0,0.3169271074720077,22,0
0.441227875032699,0.4558918951400046,6,194.1774748222889,5,0,0,hr,medium,Male,divorced,35,59,0,hybride,Manager,CDI,0,0.2149533282886861,13,0
0.42422044779118095,0.8327240175262782,4,164.9043836231916,3,0,0,accounting,low,Male,divorced,27,25,0,hybride,Junior,CDI,1,0.19714260012308732,14,0
0.5587031515236487,0.513060608579429,5,198.97940180943215,13,0,0,hr,low,Male,divorced,11,57,2,hybride,Junior,CDD,0,0.26084699164085956,10,0
0.26149271547661107,0.3701480836151356,2,140.1032038684777,6,0,0,hr,medium,Female,divorced,46,64,0,office,Senior,CDD,1,0.21088433859163908,6,0
,,6,258.0126703336018,10,0,0,support,high,Male,single,14,55,3,home,Senior,CDI,0,,5,0
0.7006937510223008,0.6183921362718597,4,232.54725269515183,14,0,0,hr,low,Female,married,41,54,7,home,Junior,CDI,0,0.3394936885558372,28,0
0.3509986241718608,0.5664277076363377,6,191.82779772639725,14,1,0,sales,medium,Female,single,30,56,9,hybride,Senior,CDI,0,0.2548501472221886,10,0
0.719926488512785,0.6349659469545207,3,213.60936239885916,9,0,0,marketing,high,Female,divorced,38,50,9,home,Junior,CDI,0,0.2884918017585436,24,0
0.5250614051871452,0.40601516081783023,2,165.77806872871926,12,0,0,hr,medium,Male,divorced,40,44,5,home,Senior,CDD,0,0.2786528855197246,0,0
1.0,0.4876192824835916,4,292.7755755717342,8,0,0,sales,high,Male,married,34,43,5,home,Junior,CDD,0,0.31711385933471875,28,0
,,4,181.14080627817177,11,0,1,marketing,medium,Male,divorced,30,28,1,hybride,Senior,CDI,0,,19,0
,0.97182653213428,3,152.5,14,1,0,support,,Male,married,35,35,8,office,Junior,CDI,1,,12,0
0.8521910002109448,0.3773659775989746,3,238.14128990324633,13,1,0,technical,medium,Female,single,5,59,7,hybride,Senior,CDD,0,0.32419700257265194,15,0
0.8649710528421352,0.5221282854697278,3,255.3694452170987,8,0,0,technical,low,Male,divorced,32,26,6,home,Senior,CDI,0,0.2670098675225025,10,0
0.5980786104096596,0.6008776523504944,2,178.34684479236302,8,1,0,DSI,medium,Female,divorced,4,55,3,office,Junior,CDI,0,0.248565683678875,4,0
,,5,166.5,1,0,1,technical,,Female,single,33,30,3,office,Junior,CDI,0,,11,0
0.506260370365708,0.4099228696246032,6,222.50147614106234,7,1,0,accounting,high,Male,divorced,49,24,9,office,Junior,CDI,0,0.20396607519196114,2,0
1.0,0.7300881006504426,2,279.63280253237264,1,0,0,DSI,medium,Male,married,42,43,9,office,Junior,CDI,0,0.2485443626602738,10,0
0.7074119808215983,0.7451978008716275,2,222.77935346720363,7,0,0,sales,medium,Male,married,19,23,3,hybride,Senior,CDI,0,0.29034293204209766,25,0
